,days_until_2k,man,zwaar,AT,I,ID,ED+,afstand,ED,two_k_tijd_sec,500_split_sec,aantal_intervallen,intervaltype,interval_afstand,interval_nummer
5942,,0,0,0,0,0,0,1,0,4454,44540.0,6,afstand,750.0,2
5943,,0,0,0,0,0,0,1,0,4454,44540.0,6,afstand,750.0,3
5944,,0,0,0,0,0,0,1,0,4454,44540.0,6,afstand,750.0,4
5945,,0,0,0,0,0,0,1,0,4454,44540.0,6,afstand,750.0,5
5946,,0,0,0,0,0,0,1,0,4454,44540.0,6,afstand,750.0,6
5947,,0,0,0,0,0,0,1,0,4346,43460.0,6,afstand,750.0,1
5948,,0,0,0,0,0,0,1,0,4346,43460.0,6,afstand,750.0,2
5949,,0,0,0,0,0,0,1,0,4346,43460.0,6,afstand,750.0,3
5950,,0,0,0,0,0,0,1,0,4346,43460.0,6,afstand,750.0,4
5951,,0,0,0,0,0,0,1,0,4346,43460.0,6,afstand,750.0,5
5952,,0,0,0,0,0,0,1,0,4346,43460.0,6,afstand,750.0,6
5953,,0,1,0,0,0,0,1,0,4407,44070.0,6,afstand,750.0,1
5954,,0,1,0,0,0,0,1,0,4407,44070.0,6,afstand,750.0,2
5955,,0,1,0,0,0,0,1,0,4407,44070.0,6,afstand,750.0,3
5956,,0,1,0,0,0,0,1,0,4407,44070.0,6,afstand,750.0,4
5957,,0,1,0,0,0,0,1,0,4407,44070.0,6,afstand,750.0,5
5958,,0,1,0,0,0,0,1,0,4407,44070.0,6,afstand,750.0,6
5959,,0,1,0,0,0,0,1,0,4190,41900.0,6,afstand,750.0,1
5960,,0,1,0,0,0,0,1,0,4190,41900.0,6,afstand,750.0,2
5961,,0,1,0,0,0,0,1,0,4190,41900.0,6,afstand,750.0,3
5962,,0,1,0,0,0,0,1,0,4190,41900.0,6,afstand,750.0,4
5963,,0,1,0,0,0,0,1,0,4190,41900.0,6,afstand,750.0,5
5964,,0,1,0,0,0,0,1,0,4190,41900.0,6,afstand,750.0,6
5965,,0,1,0,0,0,0,1,0,4300,43000.0,6,afstand,750.0,1
5966,,0,1,0,0,0,0,1,0,4300,43000.0,6,afstand,750.0,2
5967,,0,1,0,0,0,0,1,0,4300,43000.0,6,afstand,750.0,3
5968,,0,1,0,0,0,0,1,0,4300,43000.0,6,afstand,750.0,4
5969,,0,1,0,0,0,0,1,0,4300,43000.0,6,afstand,750.0,5
5970,,0,1,0,0,0,0,1,0,4300,43000.0,6,afstand,750.0,6
5971,,0,1,0,0,0,0,1,0,4374,43740.0,6,afstand,750.0,1
5972,,0,1,0,0,0,0,1,0,4374,43740.0,6,afstand,750.0,2
5973,,0,1,0,0,0,0,1,0,4374,43740.0,6,afstand,750.0,3
5974,,0,1,0,0,0,0,1,0,4374,43740.0,6,afstand,750.0,4
5975,,0,1,0,0,0,0,1,0,4374,43740.0,6,afstand,750.0,5
5976,,0,1,0,0,0,0,1,0,4374,43740.0,6,afstand,750.0,6
5978,,0,1,0,0,0,0,1,0,4589,45890.0,6,afstand,750.0,1
5979,,0,1,0,0,0,0,1,0,4589,45890.0,6,afstand,750.0,2
5980,,0,1,0,0,0,0,1,0,4589,45890.0,6,afstand,750.0,3
5981,,0,1,0,0,0,0,1,0,4589,45890.0,6,afstand,750.0,4
5982,,0,1,0,0,0,0,1,0,4589,45890.0,6,afstand,750.0,5
5983,,0,1,0,0,0,0,1,0,4589,45890.0,6,afstand,750.0,6
5984,,0,1,0,0,0,0,1,0,4609,46090.0,6,afstand,750.0,1
5985,,0,1,0,0,0,0,1,0,4609,46090.0,6,afstand,750.0,2
5986,,0,1,0,0,0,0,1,0,4609,46090.0,6,afstand,750.0,3
5987,,0,1,0,0,0,0,1,0,4609,46090.0,6,afstand,750.0,4
5988,,0,1,0,0,0,0,1,0,4609,46090.0,6,afstand,750.0,5
5989,,0,1,0,0,0,0,1,0,4609,46090.0,6,afstand,750.0,6
5990,,0,0,0,0,0,0,1,0,4698,46980.0,6,afstand,750.0,1
5991,,0,0,0,0,0,0,1,0,4698,46980.0,6,afstand,750.0,2
5992,,0,0,0,0,0,0,1,0,4698,46980.0,6,afstand,750.0,3
5993,,0,0,0,0,0,0,1,0,4698,46980.0,6,afstand,750.0,4
5994,,0,0,0,0,0,0,1,0,4698,46980.0,6,afstand,750.0,5
5995,,0,0,0,0,0,0,1,0,4698,46980.0,6,afstand,750.0,6
5996,,0,1,0,0,0,0,1,0,4189,41890.0,6,afstand,750.0,1
5997,,0,1,0,0,0,0,1,0,4189,41890.0,6,afstand,750.0,2
5998,,0,1,0,0,0,0,1,0,4189,41890.0,6,afstand,750.0,3
5999,,0,1,0,0,0,0,1,0,4189,41890.0,6,afstand,750.0,4
6000,,0,1,0,0,0,0,1,0,4189,41890.0,6,afstand,750.0,5
6001,,0,1,0,0,0,0,1,0,4189,41890.0,6,afstand,750.0,6
6002,,0,0,0,0,0,0,1,0,4454,44540.0,6,afstand,750.0,1
6003,,0,0,0,0,0,0,1,0,4454,44540.0,6,afstand,750.0,2
6004,,0,0,0,0,0,0,1,0,4454,44540.0,6,afstand,750.0,3
6005,,0,0,0,0,0,0,1,0,4454,44540.0,6,afstand,750.0,4
6006,,0,0,0,0,0,0,1,0,4454,44540.0,6,afstand,750.0,5
6007,,0,0,0,0,0,0,1,0,4454,44540.0,6,afstand,750.0,6
6008,,0,0,0,0,0,0,1,0,4346,43460.0,6,afstand,750.0,1
6009,,0,0,0,0,0,0,1,0,4346,43460.0,6,afstand,750.0,2
6010,,0,0,0,0,0,0,1,0,4346,43460.0,6,afstand,750.0,3
6011,,0,0,0,0,0,0,1,0,4346,43460.0,6,afstand,750.0,4
6012,,0,0,0,0,0,0,1,0,4346,43460.0,6,afstand,750.0,5
6013,,0,0,0,0,0,0,1,0,4346,43460.0,6,afstand,750.0,6
6014,,0,1,0,0,0,0,1,0,4407,44070.0,6,afstand,750.0,1
6015,,0,1,0,0,0,0,1,0,4407,44070.0,6,afstand,750.0,2
6016,,0,1,0,0,0,0,1,0,4407,44070.0,6,afstand,750.0,3
6017,,0,1,0,0,0,0,1,0,4407,44070.0,6,afstand,750.0,4
6018,,0,1,0,0,0,0,1,0,4407,44070.0,6,afstand,750.0,5
6019,,0,1,0,0,0,0,1,0,4407,44070.0,6,afstand,750.0,6
6020,,0,1,0,0,0,0,1,0,4190,41900.0,6,afstand,750.0,1
6021,,0,1,0,0,0,0,1,0,4190,41900.0,6,afstand,750.0,2
6022,,0,1,0,0,0,0,1,0,4190,41900.0,6,afstand,750.0,3
6023,,0,1,0,0,0,0,1,0,4190,41900.0,6,afstand,750.0,4
6024,,0,1,0,0,0,0,1,0,4190,41900.0,6,afstand,750.0,5
6025,,0,1,0,0,0,0,1,0,4190,41900.0,6,afstand,750.0,6
6026,,0,1,0,0,0,0,1,0,4300,43000.0,6,afstand,750.0,1
6027,,0,1,0,0,0,0,1,0,4300,43000.0,6,afstand,750.0,2
6028,,0,1,0,0,0,0,1,0,4300,43000.0,6,afstand,750.0,3
6029,,0,1,0,0,0,0,1,0,4300,43000.0,6,afstand,750.0,4
6030,,0,1,0,0,0,0,1,0,4300,43000.0,6,afstand,750.0,5
6031,,0,1,0,0,0,0,1,0,4300,43000.0,6,afstand,750.0,6
6032,,0,1,0,0,0,0,1,0,4374,43740.0,6,afstand,750.0,1
6033,,0,1,0,0,0,0,1,0,4374,43740.0,6,afstand,750.0,2
6034,,0,1,0,0,0,0,1,0,4374,43740.0,6,afstand,750.0,3
6035,,0,1,0,0,0,0,1,0,4374,43740.0,6,afstand,750.0,4
6036,,0,1,0,0,0,0,1,0,4374,43740.0,6,afstand,750.0,5
6037,,0,1,0,0,0,0,1,0,4374,43740.0,6,afstand,750.0,6
6038,,0,1,0,0,0,0,1,0,4229,42290.0,6,afstand,750.0,1
6039,,0,1,0,0,0,0,1,0,4229,42290.0,6,afstand,750.0,2
6040,,0,1,0,0,0,0,1,0,4229,42290.0,6,afstand,750.0,3
6041,,0,1,0,0,0,0,1,0,4229,42290.0,6,afstand,750.0,4
6042,,0,1,0,0,0,0,1,0,4229,42290.0,6,afstand,750.0,5
6043,,0,1,0,0,0,0,1,0,4229,42290.0,6,afstand,750.0,6
6045,,0,1,0,0,0,0,1,0,4407,44070.0,1,afstand,2000.0,1
6046,,0,1,0,0,0,0,1,0,4300,43000.0,1,afstand,2000.0,1
6047,,0,1,0,0,0,0,1,0,4190,41900.0,1,afstand,2000.0,1
6048,,0,1,0,0,0,0,1,0,4374,43740.0,1,afstand,2000.0,1
6049,,0,1,0,0,0,0,1,0,4229,42290.0,1,afstand,2000.0,1
6050,,0,1,0,0,0,0,1,0,4189,41890.0,1,afstand,2000.0,1
6051,,0,1,0,0,0,0,1,0,4377,43770.0,1,afstand,2000.0,1
6052,,0,1,0,0,0,0,1,0,4609,46090.0,1,afstand,2000.0,1
6053,,0,0,0,0,0,0,1,0,4698,46980.0,1,afstand,2000.0,1
6054,,0,0,0,0,0,0,1,0,4454,44540.0,1,afstand,2000.0,1
6055,,0,0,0,0,0,0,1,0,4346,43460.0,1,afstand,2000.0,1
6056,,0,0,0,0,0,0,1,0,4622,46220.0,1,afstand,2000.0,1
6057,,0,1,0,0,0,0,1,0,4589,45890.0,1,afstand,2000.0,1
